,0
2023-09-25 16:49:36.050,"2023-09-25 16:49:36.050    2.658112
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.075,"2023-09-25 16:49:36.075    2.646933
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.100,"2023-09-25 16:49:36.100    2.652007
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.125,"2023-09-25 16:49:36.125    2.608381
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.150,"2023-09-25 16:49:36.150    2.584203
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.175,"2023-09-25 16:49:36.175    2.59958
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.200,"2023-09-25 16:49:36.200    2.63689
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.225,"2023-09-25 16:49:36.225    2.72744
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.250,"2023-09-25 16:49:36.250    2.799486
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.275,"2023-09-25 16:49:36.275    2.68319
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.300,"2023-09-25 16:49:36.300    2.609503
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.325,"2023-09-25 16:49:36.325    2.522903
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.350,"2023-09-25 16:49:36.350    2.458184
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.375,"2023-09-25 16:49:36.375    2.442726
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.400,"2023-09-25 16:49:36.400    2.334787
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.425,"2023-09-25 16:49:36.425    2.2685
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.450,"2023-09-25 16:49:36.450    2.165499
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.475,"2023-09-25 16:49:36.475    2.058904
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.500,"2023-09-25 16:49:36.500    2.002771
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.525,"2023-09-25 16:49:36.525    2.026139
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.550,"2023-09-25 16:49:36.550    2.01606
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.575,"2023-09-25 16:49:36.575    1.962889
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.600,"2023-09-25 16:49:36.600    2.009333
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.625,"2023-09-25 16:49:36.625    2.012198
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.650,"2023-09-25 16:49:36.650    2.074394
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.675,"2023-09-25 16:49:36.675    2.160076
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.700,"2023-09-25 16:49:36.700    2.263281
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.725,"2023-09-25 16:49:36.725    2.413506
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.750,"2023-09-25 16:49:36.750    2.446516
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.775,"2023-09-25 16:49:36.775    2.480281
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.800,"2023-09-25 16:49:36.800    2.640734
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.825,"2023-09-25 16:49:36.825    2.820482
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.850,"2023-09-25 16:49:36.850    2.792065
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.875,"2023-09-25 16:49:36.875    2.73889
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.900,"2023-09-25 16:49:36.900    2.86932
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.925,"2023-09-25 16:49:36.925    2.912246
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.950,"2023-09-25 16:49:36.950    2.823275
Freq: 25L, dtype: float64"
2023-09-25 16:49:36.975,"2023-09-25 16:49:36.975    2.964944
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.000,"2023-09-25 16:49:37    3.006918
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.025,"2023-09-25 16:49:37.025    2.982708
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.050,"2023-09-25 16:49:37.050    3.060302
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.075,"2023-09-25 16:49:37.075    3.080476
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.100,"2023-09-25 16:49:37.100    3.263577
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.125,"2023-09-25 16:49:37.125    3.284918
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.150,"2023-09-25 16:49:37.150    3.230847
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.175,"2023-09-25 16:49:37.175    3.483741
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.200,"2023-09-25 16:49:37.200    3.529953
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.225,"2023-09-25 16:49:37.225    3.440513
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.250,"2023-09-25 16:49:37.250    3.523646
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.275,"2023-09-25 16:49:37.275    3.54761
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.300,"2023-09-25 16:49:37.300    3.573895
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.325,"2023-09-25 16:49:37.325    3.504723
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.350,"2023-09-25 16:49:37.350    3.563818
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.375,"2023-09-25 16:49:37.375    3.469975
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.400,"2023-09-25 16:49:37.400    3.223052
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.425,"2023-09-25 16:49:37.425    3.037824
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.450,"2023-09-25 16:49:37.450    3.079829
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.475,"2023-09-25 16:49:37.475    2.908068
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.500,"2023-09-25 16:49:37.500    2.777506
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.525,"2023-09-25 16:49:37.525    2.875341
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.550,"2023-09-25 16:49:37.550    2.768764
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.575,"2023-09-25 16:49:37.575    2.847675
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.600,"2023-09-25 16:49:37.600    2.863242
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.625,"2023-09-25 16:49:37.625    3.094076
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.650,"2023-09-25 16:49:37.650    3.251784
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.675,"2023-09-25 16:49:37.675    3.269561
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.700,"2023-09-25 16:49:37.700    3.352707
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.725,"2023-09-25 16:49:37.725    3.474502
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.750,"2023-09-25 16:49:37.750    3.443265
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.775,"2023-09-25 16:49:37.775    3.486461
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.800,"2023-09-25 16:49:37.800    3.504291
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.825,"2023-09-25 16:49:37.825    3.49469
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.850,"2023-09-25 16:49:37.850    3.543302
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.875,"2023-09-25 16:49:37.875    3.467956
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.900,"2023-09-25 16:49:37.900    3.55868
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.925,"2023-09-25 16:49:37.925    3.490603
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.950,"2023-09-25 16:49:37.950    3.452138
Freq: 25L, dtype: float64"
2023-09-25 16:49:37.975,"2023-09-25 16:49:37.975    3.510029
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.000,"2023-09-25 16:49:38    3.4394
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.025,"2023-09-25 16:49:38.025    3.423696
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.050,"2023-09-25 16:49:38.050    3.628132
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.075,"2023-09-25 16:49:38.075    3.628064
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.100,"2023-09-25 16:49:38.100    3.507122
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.125,"2023-09-25 16:49:38.125    3.315599
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.150,"2023-09-25 16:49:38.150    3.440182
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.175,"2023-09-25 16:49:38.175    3.466414
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.200,"2023-09-25 16:49:38.200    3.381956
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.225,"2023-09-25 16:49:38.225    3.79469
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.250,"2023-09-25 16:49:38.250    3.816592
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.275,"2023-09-25 16:49:38.275    3.90713
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.300,"2023-09-25 16:49:38.300    3.882709
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.325,"2023-09-25 16:49:38.325    3.893894
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.350,"2023-09-25 16:49:38.350    4.212102
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.375,"2023-09-25 16:49:38.375    4.176163
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.400,"2023-09-25 16:49:38.400    4.259651
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.425,"2023-09-25 16:49:38.425    4.370757
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.450,"2023-09-25 16:49:38.450    4.281293
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.475,"2023-09-25 16:49:38.475    4.128266
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.500,"2023-09-25 16:49:38.500    3.865346
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.525,"2023-09-25 16:49:38.525    3.659358
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.550,"2023-09-25 16:49:38.550    3.34075
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.575,"2023-09-25 16:49:38.575    3.005419
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.600,"2023-09-25 16:49:38.600    2.755282
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.625,"2023-09-25 16:49:38.625    2.436955
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.650,"2023-09-25 16:49:38.650    2.079515
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.675,"2023-09-25 16:49:38.675    1.741571
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.700,"2023-09-25 16:49:38.700    1.577962
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.725,"2023-09-25 16:49:38.725    1.328751
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.750,"2023-09-25 16:49:38.750    1.319085
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.775,"2023-09-25 16:49:38.775    1.295447
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.800,"2023-09-25 16:49:38.800    1.103896
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.825,"2023-09-25 16:49:38.825    0.989357
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.850,"2023-09-25 16:49:38.850    0.807252
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.875,"2023-09-25 16:49:38.875    0.889767
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.900,"2023-09-25 16:49:38.900    0.833161
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.925,"2023-09-25 16:49:38.925    0.889451
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.950,"2023-09-25 16:49:38.950    0.976377
Freq: 25L, dtype: float64"
2023-09-25 16:49:38.975,"2023-09-25 16:49:38.975    0.911269
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.000,"2023-09-25 16:49:39    1.161097
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.025,"2023-09-25 16:49:39.025    1.286006
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.050,"2023-09-25 16:49:39.050    1.499912
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.075,"2023-09-25 16:49:39.075    1.741426
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.100,"2023-09-25 16:49:39.100    1.817689
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.125,"2023-09-25 16:49:39.125    1.898367
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.150,"2023-09-25 16:49:39.150    1.842168
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.175,"2023-09-25 16:49:39.175    1.766224
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.200,"2023-09-25 16:49:39.200    1.729579
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.225,"2023-09-25 16:49:39.225    1.586923
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.250,"2023-09-25 16:49:39.250    1.391389
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.275,"2023-09-25 16:49:39.275    1.187862
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.300,"2023-09-25 16:49:39.300    1.040999
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.325,"2023-09-25 16:49:39.325    0.895123
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.350,"2023-09-25 16:49:39.350    0.770805
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.375,"2023-09-25 16:49:39.375    0.903149
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.400,"2023-09-25 16:49:39.400    0.804481
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.425,"2023-09-25 16:49:39.425    0.686029
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.450,"2023-09-25 16:49:39.450    0.754107
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.475,"2023-09-25 16:49:39.475    0.790475
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.500,"2023-09-25 16:49:39.500    0.845963
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.525,"2023-09-25 16:49:39.525    0.757481
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.550,"2023-09-25 16:49:39.550    0.863119
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.575,"2023-09-25 16:49:39.575    0.927792
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.600,"2023-09-25 16:49:39.600    1.07918
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.625,"2023-09-25 16:49:39.625    1.307698
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.650,"2023-09-25 16:49:39.650    1.490336
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.675,"2023-09-25 16:49:39.675    1.69434
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.700,"2023-09-25 16:49:39.700    1.723476
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.725,"2023-09-25 16:49:39.725    1.818212
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.750,"2023-09-25 16:49:39.750    1.866494
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.775,"2023-09-25 16:49:39.775    2.04625
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.800,"2023-09-25 16:49:39.800    2.101279
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.825,"2023-09-25 16:49:39.825    2.087393
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.850,"2023-09-25 16:49:39.850    2.024801
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.875,"2023-09-25 16:49:39.875    1.956007
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.900,"2023-09-25 16:49:39.900    1.819957
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.925,"2023-09-25 16:49:39.925    1.847061
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.950,"2023-09-25 16:49:39.950    1.974899
Freq: 25L, dtype: float64"
2023-09-25 16:49:39.975,"2023-09-25 16:49:39.975    1.793298
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.000,"2023-09-25 16:49:40    1.910105
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.025,"2023-09-25 16:49:40.025    1.745711
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.050,"2023-09-25 16:49:40.050    1.475688
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.075,"2023-09-25 16:49:40.075    1.39901
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.100,"2023-09-25 16:49:40.100    1.372783
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.125,"2023-09-25 16:49:40.125    1.245513
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.150,"2023-09-25 16:49:40.150    1.033848
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.175,"2023-09-25 16:49:40.175    1.099636
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.200,"2023-09-25 16:49:40.200    0.973806
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.225,"2023-09-25 16:49:40.225    0.873242
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.250,"2023-09-25 16:49:40.250    0.782349
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.275,"2023-09-25 16:49:40.275    0.756685
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.300,"2023-09-25 16:49:40.300    0.956151
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.325,"2023-09-25 16:49:40.325    1.046248
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.350,"2023-09-25 16:49:40.350    1.201594
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.375,"2023-09-25 16:49:40.375    1.242282
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.400,"2023-09-25 16:49:40.400    1.189454
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.425,"2023-09-25 16:49:40.425    1.187521
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.450,"2023-09-25 16:49:40.450    1.340021
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.475,"2023-09-25 16:49:40.475    1.527966
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.500,"2023-09-25 16:49:40.500    1.588098
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.525,"2023-09-25 16:49:40.525    1.681993
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.550,"2023-09-25 16:49:40.550    1.615888
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.575,"2023-09-25 16:49:40.575    1.549701
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.600,"2023-09-25 16:49:40.600    1.483498
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.625,"2023-09-25 16:49:40.625    1.534094
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.650,"2023-09-25 16:49:40.650    1.532564
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.675,"2023-09-25 16:49:40.675    1.426161
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.700,"2023-09-25 16:49:40.700    1.388729
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.725,"2023-09-25 16:49:40.725    1.165288
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.750,"2023-09-25 16:49:40.750    1.005429
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.775,"2023-09-25 16:49:40.775    0.991674
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.800,"2023-09-25 16:49:40.800    1.06689
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.825,"2023-09-25 16:49:40.825    1.094424
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.850,"2023-09-25 16:49:40.850    1.106938
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.875,"2023-09-25 16:49:40.875    1.203369
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.900,"2023-09-25 16:49:40.900    1.313696
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.925,"2023-09-25 16:49:40.925    1.387767
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.950,"2023-09-25 16:49:40.950    1.443874
Freq: 25L, dtype: float64"
2023-09-25 16:49:40.975,"2023-09-25 16:49:40.975    1.60931
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.000,"2023-09-25 16:49:41    1.723321
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.025,"2023-09-25 16:49:41.025    1.754253
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.050,"2023-09-25 16:49:41.050    1.830223
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.075,"2023-09-25 16:49:41.075    1.857512
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.100,"2023-09-25 16:49:41.100    1.805527
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.125,"2023-09-25 16:49:41.125    1.759075
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.150,"2023-09-25 16:49:41.150    1.797764
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.175,"2023-09-25 16:49:41.175    1.798569
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.200,"2023-09-25 16:49:41.200    1.739745
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.225,"2023-09-25 16:49:41.225    1.74542
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.250,"2023-09-25 16:49:41.250    1.714957
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.275,"2023-09-25 16:49:41.275    1.625806
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.300,"2023-09-25 16:49:41.300    1.61823
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.325,"2023-09-25 16:49:41.325    1.662019
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.350,"2023-09-25 16:49:41.350    1.580354
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.375,"2023-09-25 16:49:41.375    1.585385
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.400,"2023-09-25 16:49:41.400    1.593919
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.425,"2023-09-25 16:49:41.425    1.577229
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.450,"2023-09-25 16:49:41.450    1.641651
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.475,"2023-09-25 16:49:41.475    1.646261
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.500,"2023-09-25 16:49:41.500    1.710466
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.525,"2023-09-25 16:49:41.525    1.722729
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.550,"2023-09-25 16:49:41.550    1.662833
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.575,"2023-09-25 16:49:41.575    1.695133
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.600,"2023-09-25 16:49:41.600    1.719686
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.625,"2023-09-25 16:49:41.625    1.731728
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.650,"2023-09-25 16:49:41.650    1.831297
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.675,"2023-09-25 16:49:41.675    1.78634
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.700,"2023-09-25 16:49:41.700    1.723885
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.725,"2023-09-25 16:49:41.725    1.687801
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.750,"2023-09-25 16:49:41.750    1.593597
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.775,"2023-09-25 16:49:41.775    1.580656
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.800,"2023-09-25 16:49:41.800    1.520178
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.825,"2023-09-25 16:49:41.825    1.503405
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.850,"2023-09-25 16:49:41.850    1.415131
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.875,"2023-09-25 16:49:41.875    1.254029
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.900,"2023-09-25 16:49:41.900    1.136483
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.925,"2023-09-25 16:49:41.925    0.988209
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.950,"2023-09-25 16:49:41.950    0.891606
Freq: 25L, dtype: float64"
2023-09-25 16:49:41.975,"2023-09-25 16:49:41.975    0.83121
Freq: 25L, dtype: float64"
2023-09-25 16:49:42.000,"2023-09-25 16:49:42    0.807954
Freq: 25L, dtype: float64"
2023-09-25 16:49:42.025,"2023-09-25 16:49:42.025    0.780754
Freq: 25L, dtype: float64"
2023-09-25 16:49:42.050,"2023-09-25 16:49:42.050    0.725933
Freq: 25L, dtype: float64"
2023-09-25 16:49:42.075,"2023-09-25 16:49:42.075    0.694883
Freq: 25L, dtype: float64"
2023-09-25 16:49:42.100,"2023-09-25 16:49:42.100    0.744168
Freq: 25L, dtype: float64"
2023-09-25 16:49:42.125,"2023-09-25 16:49:42.125    0.834526
Freq: 25L, dtype: float64"
